sample_id,index,speaker,utt_id,target_word,mapped_correct,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
F03||108||air,29,F03,108,air,1,1.1860625,0.0267441268823097,0.0002000033855438,0.0001648172096133,44.20451733673587,4625.7925311058925,7546.875,2.7143726417164484,10.24703789923202,0.028851022893361,0.1322916664155771,0.2699563549337111,0.5641887996917023
F03||109||farm,30,F03,109,farm,1,1.172125,0.0172141906291649,0.0002000033855438,0.0001655390977007,40.33972048681815,4353.085346854211,7375.0,2.517090132184823,9.579410067343924,0.0271744999287269,0.1393181722105556,0.3295766803691993,0.4992823743560743
F03||111||warm,31,F03,111,warm,1,1.4511875,0.0225457803720726,0.0002000033855438,0.0001617490811895,42.88446899377894,4587.552145809529,7500.0,2.797063572847333,10.222175979875455,0.0217597453845865,0.1222716087313487,0.3024349856663594,0.5491909705899187
F03||117||chair,32,F03,117,chair,1,1.195625,0.0182966080205344,0.0002000033855438,0.0001643753188409,40.93067951556698,4604.716916696939,7546.875,2.460577161556678,9.607678174662595,0.0302787124729562,0.125344773437989,0.2845074597628578,0.5556093455994503
F03||119||warm,33,F03,119,warm,1,1.12525,0.0281608831112637,0.0002000033855438,0.0001612979898652,44.84034629605844,4425.785677117836,7453.125,2.6156127893502408,9.79400114244448,0.0262816941593751,0.1455828279865949,0.3080550135523562,0.515126419924394
F03||127||storm,34,F03,127,storm,1,1.3010625,0.0175293344013202,0.0002000033855438,0.0001644026100587,40.55713435751287,4212.2436623704825,7421.875,2.5405478334587186,9.637575499663525,0.0275179245631124,0.1614847858193142,0.336664746995711,0.469442366648596
F03||129||bad,35,F03,129,bad,1,1.1076875,0.0125647909020203,0.0002000033855438,0.0001646755307312,37.650523876850414,4560.048929763199,7500.0,2.699204764599187,10.146791243502287,0.0264812442377837,0.1311293904649204,0.2703492819178597,0.5663154701996478
F03||130||gnaw,36,F03,130,gnaw,0,1.512125,0.0183601438148914,0.0002000033855438,0.0001673046419858,40.807361755334746,4613.417512272729,7468.75,2.8981263161768003,10.21147396639524,0.0267458525906198,0.122809026493398,0.2798584598643342,0.5657527990411754
F03||132||pile,37,F03,132,pile,0,1.1604375,0.020618204669047,0.0002000033855438,0.0001625680068418,42.06431530539657,4598.240298698028,7500.0,2.594402032513447,9.759624504909892,0.0240372517392237,0.1307763775587122,0.2713532870364708,0.5671665137922514
F03||134||shear,38,F03,134,shear,0,1.1076875,0.019184497379688,0.0002000033855438,0.000164015890186,41.36129000147631,4723.7628142700805,7718.75,2.129510337612198,8.88099489121103,0.0337580174565746,0.1411473266412575,0.2471484113596169,0.5735027391276746
F03||138||we're,39,F03,138,we're,0,1.1076875,0.0251454217213751,0.0002000033855438,0.0001643727723455,43.69258087165318,4134.375584683501,7015.625,2.8560586585513605,9.88633218005256,0.0256039121925759,0.1462967870841312,0.3557353881900148,0.4675941646129016
F03||140||steer,40,F03,140,steer,0,0.9494375,0.0223682932295274,0.0002000033855438,0.0001638014117296,42.70630413823879,4746.230108817776,7703.125,2.136413409713352,9.056602228615969,0.0245576007360442,0.1565683189990874,0.2592435575395992,0.555462332488357
F03||143||ate,41,F03,143,ate,1,0.8966875,0.0194978049908335,0.0002000033855438,0.0001611092610321,41.65730433565186,4762.534618394747,7593.75,2.4437533446457453,9.497762465832013,0.0226577588642073,0.1323270409342873,0.2617439531432881,0.5781863440979965
F03||146||sigh,42,F03,146,sigh,0,0.826375,0.0191098544485705,0.0002000033855438,0.0001662368834351,41.21059981967866,4441.230049742821,7609.375,2.1268747251776245,8.901090629753522,0.0235305161870677,0.1753994616296763,0.2891589288503626,0.5079781087207433
F03||156||witch,43,F03,156,witch,1,1.1840625,0.0162669520409288,0.0002000033855438,0.000165525351958,39.8488333252556,4653.763386116278,7640.625,2.671579722796815,10.32294651355841,0.0334343872680697,0.1325859453504473,0.2648385036186986,0.5650995804285385
F03||160||coupe,44,F03,160,coupe,0,0.899875,0.0174344648760091,0.0002000033855438,0.0001639791396407,40.532400369490816,4237.761302925991,7312.5,2.6550458515037607,9.756631393078097,0.0295009784494282,0.1727271937909213,0.2971409913981902,0.4957601440733783
F03||161||mut,45,F03,161,mut,1,1.113,0.0185758229096962,0.0002000033855438,0.0001644967299361,41.05581586355612,4293.521662895623,7234.375,2.678453139407967,9.717773639194194,0.0242186808454198,0.1496247099607796,0.3299932082536408,0.4899924620333261
F03||162||fate,46,F03,162,fate,0,0.7104375,0.0279089019622688,0.0002000033855438,0.0001647798887574,44.57677089538908,4477.966753534733,7500.0,2.2259363283948868,8.843663583627016,0.0292418891883464,0.1190050157374158,0.3201201958260167,0.5270218595948826
F03||164||sigh,47,F03,164,sigh,1,0.9235625,0.0137653059037141,0.0002000033855438,0.0001664491914631,38.35008354383497,4741.63532445578,7703.125,2.2723993563628238,9.529533762438495,0.0239032831654014,0.1614925839722636,0.2333275312082562,0.5763436405638735
F03||169||toot,48,F03,169,toot,0,0.663125,0.0190204225696977,0.0002000033855438,0.0001605389651612,41.47279404186648,4709.215808554279,7671.875,2.101210166396621,8.640231255893953,0.0249888250816845,0.1288256357207623,0.2787465054401772,0.5635731930488826
F03||171||write,49,F03,171,write,0,1.127625,0.0253743759524548,0.0002000033855438,0.0001639198586851,43.795275983868976,4386.473903452615,7437.5,2.583601791115334,9.641370115234327,0.025571131812428,0.1644271790017085,0.2913074923716529,0.512963200580499
F03||172||mere,50,F03,172,mere,0,1.5035,0.0198388046265339,0.0002000033855438,0.000163179829527,41.696980508072144,4431.863239890526,7468.75,2.660243373147289,9.769134360321775,0.022702680758619,0.134178504988582,0.3159471335811988,0.5203579810528142
F03||177||error,51,F03,177,error,1,1.571875,0.0223031963877872,0.0002000033855438,0.0001637724715085,42.6825241092429,4362.537427980765,7265.625,2.853662103172484,10.047185601973744,0.0354107317335911,0.135039826328687,0.2983808100456547,0.5253712073516724
F03||180||pad,52,F03,180,pad,0,0.95675,0.0150164788491594,0.0002000033855438,0.0001599410792126,39.4521617320413,4919.178089739978,7609.375,2.537815844140068,9.85358939266755,0.0277850499392333,0.1030986372148305,0.2419268443089518,0.6238106935057864
F03||181||sleep,53,F03,181,sleep,1,1.3668125,0.0096116775044925,0.0002000033855438,0.0001626274347077,35.43210758500133,4120.987835432328,7343.75,2.53915785971522,9.360700629558767,0.0240326346107601,0.1603944265350467,0.3685335054458934,0.4412234831061583
F03||183||cycle,54,F03,183,cycle,1,0.820125,0.023852780611989,0.0002000033855438,0.00016394998755,43.25655251416968,4616.164198668101,7609.375,2.027297604670746,8.719952867202991,0.033070950478212,0.1432681248613843,0.2826908326984699,0.5360088415947803
F03||187||hear,55,F03,187,hear,0,0.95675,0.0314049769274491,0.0002000033855438,0.0001673099249299,45.46953548650229,4703.018812993561,7687.5,2.198187023047402,8.966513454031617,0.0233409150973052,0.1276249203453294,0.3031355829390198,0.5417993020478338
F03||189||galore,56,F03,189,galore,0,1.2985,0.030937140889064,0.0002000033855438,0.0001622990679596,45.60328298649195,4768.925218775301,7515.625,2.596236648669449,10.114926025056224,0.026214673914945,0.1147573039380882,0.2644888131873528,0.5907930911354163
F03||192||knew,57,F03,192,knew,1,1.1959375,0.019391255869879,0.0002000033855438,0.0001651874584049,41.39257731691525,4784.308776727671,7500.0,2.855452756594564,10.392719284566782,0.0246165282333178,0.1241934121796827,0.2344775093064309,0.6127719594846346
F03||193||sigh,58,F03,193,sigh,0,1.4351875,0.0182095879109336,0.0002000033855438,0.0001640522728497,40.9063573202587,4600.097367802581,7609.375,2.415405217205749,9.486371709420052,0.0343926995363513,0.1234184353864913,0.2938208675733355,0.5438258849788984
F03||203||bat,59,F03,203,bat,0,1.127625,0.0162387944015164,0.0002000033855438,0.0001645772743988,39.88367835335325,4298.431496940337,7359.375,2.627089661577886,9.558788919610343,0.028725259391554,0.1440263699713403,0.3279170910485242,0.4939606364178908
F03||204||ate,60,F03,204,ate,0,0.85425,0.0128245716207527,0.0002000033855438,0.000163356396403,37.898134457049714,4677.813238406788,7625.0,2.399225260324147,9.102863664389629,0.025450395284756,0.1604568712974374,0.2265884483158299,0.5839649845300244
F03||2||know,61,F03,2,know,0,2.46,0.0942598680881188,0.0002000033855438,0.0001713676783845,54.8079582902994,4440.009014038602,7484.375,1.0871191067102564,5.701475441930779,0.0269930154583966,0.1825694684703298,0.2605953258586189,0.5235501319005706
F03||3||though,62,F03,3,though,0,1.575,0.1234294124560135,0.0002000033855438,0.0001789446755788,56.77399762021072,3720.6921904932274,6921.875,0.9735974785580038,3.6546797145096193,0.0277703171588523,0.2821434054148786,0.283655744978409,0.398940271680814
F03||4||droop,63,F03,4,droop,1,4.145,0.0389640198784949,0.0002000033855438,0.000169978746825,47.20538266354457,4361.339285315392,7515.625,1.1191723933007982,5.778867501749485,0.0305895556535498,0.2010665065200984,0.2665611544881733,0.4951756589779923
F03||15||deer,64,F03,15,deer,0,1.94,0.0740188460350649,0.0002000033855438,0.0001758762006034,52.482704699392286,4184.935093167656,7281.25,1.0016730639669489,4.470201030916367,0.0370229143643024,0.1816367356255195,0.2818685318145228,0.4901615024105403
F03||25||briar,65,F03,25,briar,0,2.42,0.0956144307923065,0.0002000033855438,0.0001759089969684,54.704707833685816,4014.046375585227,7296.875,1.0400509187059026,4.782961273109095,0.0280489723370034,0.2362348635962318,0.2781888023409822,0.4496393601157011
F03||36||thigh,66,F03,36,thigh,1,2.32,0.0550692010402327,0.0002000033855438,0.0001644869649593,50.49554576780761,6260.318144299039,7812.5,1.3511803666372004,7.360588184712903,0.0170792037674362,0.0740378122947431,0.1028579219061277,0.8035289242709596
F03||38||much,67,F03,38,much,0,2.395,0.0602300010833693,0.0002000033855438,0.0001756362447302,50.70397456158493,4151.947073258274,7484.375,1.024276744499361,5.106974818582937,0.0446466116237541,0.2000752684661938,0.280090088137369,0.4674826589153586
F03||41||slip,68,F03,41,slip,1,2.215,0.0607000706011926,0.0002000033855438,0.000169179404429,51.09683408905954,4322.815717412284,7343.75,0.9740779064742416,4.351073011515307,0.0385399580375789,0.1957798451748589,0.2431260707541101,0.5156874646310694
F03||42||slip,69,F03,42,slip,1,4.6,0.0282967597236949,0.0002000033855438,0.0001629502632326,44.79363281443448,4490.356642519281,7515.625,1.0323165527512397,5.118266788463433,0.0456316149865216,0.1941198341236884,0.2036320615042887,0.549544735230826
F03||45||knot,70,F03,45,knot,0,2.425,0.0579867227186116,0.0002000033855438,0.0001706953582206,50.62213705452029,4476.69731345244,7546.875,1.1213431838907564,5.663083115697717,0.0342577240553172,0.2038839103144148,0.2221852274269065,0.5330816261963067
F03||49||slay,71,F03,49,slay,0,1.795,0.0662045664162955,0.0002000033855438,0.0001591333127066,52.38253683979645,4969.643523296878,7593.75,1.008272931744832,5.37133537199982,0.0298253205558704,0.1573233522215331,0.1990202263695405,0.6076095252190225
F03||50||root,72,F03,50,root,1,1.8450625,0.0779368196065736,0.0002000033855438,0.00017293821604,53.07703409524205,4182.828746451698,7453.125,1.069982519390498,5.343698467336054,0.035831288439508,0.2116765394926566,0.2611990536330984,0.4823898452710853
F03||51||snoop,73,F03,51,snoop,1,1.65,0.0455155715946812,0.0002000033855438,0.0001748156806457,48.31159231209079,4859.980821226948,7718.75,1.152555015326449,5.430130044472675,0.0298710359573899,0.1881768408175019,0.1938538811593451,0.582308984173575
F03||53||four,74,F03,53,four,0,2.235,0.084067635972102,0.0002000033855438,0.0001768771656915,53.5391412913895,3887.667205145802,7109.375,1.01807375235722,4.164680449190889,0.0338674095159099,0.2157972340393129,0.3163999768024415,0.427274058406308
F03||57||write,75,F03,57,write,0,1.39,0.0817098648747528,0.0002000033855438,0.0001797629576829,53.15148574554076,3913.143669676777,7234.375,1.048424018423237,4.721346295821182,0.0305830261435797,0.2318107667808732,0.2954453208979122,0.4310943867058446
F03||60||cart,76,F03,60,cart,1,1.46,0.0850664772040787,0.0002000033855438,0.0001757261208095,53.69844252118572,4003.767182350184,7234.375,0.9758189962903931,4.202956325460607,0.0392264868122212,0.1914701259586702,0.3174207336917301,0.4439442212075428
F03||65||fat,77,F03,65,fat,0,1.485,0.0837118283473008,0.0002000033855438,0.0001657523097725,54.06654476788913,3889.4597251998775,7312.5,0.974054954471192,4.330869210562848,0.0294884655457369,0.2695767167570964,0.2655757181033725,0.4287142002443219
F03||67||spain,78,F03,67,spain,0,3.055,0.0444220302195089,0.0002000033855438,0.0001581766289157,48.969121753350166,5535.849171347505,7750.0,1.2166062685507986,6.507763759975551,0.0227423485542356,0.1375544363734001,0.1423216962045508,0.6932547662803473
F03||77||leak,79,F03,77,leak,1,1.285,0.041727166309545,0.0002000033855438,0.000168708424254,47.86564247363224,4729.95936539596,7625.0,1.2300417153119172,6.687335232309939,0.0243849155893046,0.179785171243664,0.2317128673117803,0.5579854156660647
F03||79||thought,80,F03,79,thought,1,3.85,0.0486026916437694,0.0002000033855438,0.0001642136895491,49.42501924948208,4314.4211043393525,7484.375,1.030228233073102,4.981497652377582,0.0417608331288044,0.2026049372959902,0.2235252373521502,0.5252367040086273
F03||82||seeds,81,F03,82,seeds,1,1.845,0.0511131433034874,0.0002000033855438,0.000167699528753,49.68001494721149,4889.814180197153,7640.625,1.063221533152132,5.260237735022644,0.0206341177264882,0.1327862627597343,0.2609135062361718,0.5769828251199444
F03||84||hem,82,F03,84,hem,0,3.995,0.0584937251829543,0.0002000033855438,0.0001663783754567,50.920248017935386,4561.731203112021,7546.875,1.088766940638198,6.009023349597363,0.0349119818007509,0.1843318037195963,0.2348743443186103,0.5388760635414297
F03||89||loyal,83,F03,89,loyal,0,2.63,0.0899582006100992,0.0002000033855438,0.0001714688330118,54.39711135484876,3882.957584126334,6843.75,0.9331968088014264,3.666144337853599,0.0369046561269794,0.1793196332951573,0.3433939117854733,0.4296022144751022
F03||91||much,84,F03,91,much,0,1.74,0.0747392486164515,0.0002000033855438,0.0001740525200231,52.6573682358348,4544.751787295265,7546.875,1.0380545441132891,5.466120475852121,0.0346147067877599,0.1710902900744598,0.2556657280183991,0.5320578290335809
F03||93||golf,85,F03,93,golf,0,1.75,0.1119537738128609,0.0002000033855438,0.0001750164331196,56.11919818179939,3950.374681972521,7203.125,0.9351972086711746,3.69536552441593,0.0510068906464318,0.2164643374520218,0.2628704736530429,0.461813834146374
F03||96||seed,86,F03,96,seed,0,1.475,0.0697489084594703,0.0002000033855438,0.0001657377231321,52.48232094336723,4589.534041663268,7562.5,0.9585915251640932,4.758695606746855,0.0290512269350279,0.1816136319136666,0.2420705626298878,0.5400225392202886
F03||102||mike,87,F03,102,mike,0,2.415,0.0509592914511624,0.0002000033855438,0.0001682480414321,49.62546727046829,4551.297111586706,7593.75,1.0566089413036297,5.3229762709626085,0.0253745570294858,0.1894613390848958,0.2554304489344183,0.5217775462110376
F03||103||city,88,F03,103,city,0,1.5150625,0.0977747784470397,0.0002000033855438,0.0001767868091539,54.855539665637394,4010.032491077588,7296.875,0.9041724040597524,3.897044252291359,0.0369286712529248,0.1833736566084057,0.3230818311978984,0.4481793743905593
F03||104||sitting,89,F03,104,sitting,0,2.54,0.0849262150201487,0.0002000033855438,0.0001725656923577,53.841746214088985,4296.592451493615,7375.0,0.8131439236668234,3.4094776201930466,0.0305493374752101,0.1963936446008083,0.2448258328004506,0.5189467106526097
F03||105||witty,90,F03,105,witty,0,2.73,0.0847390805005717,0.0002000033855438,0.0001681674687725,54.046835197542016,3842.1120917171743,7140.625,0.792562946474008,2.944922050666185,0.0404094217971197,0.2137835022449432,0.2845197016658129,0.4444182347595035
F03||106||sign,91,F03,106,sign,0,2.92,0.0599164519754301,0.0002000033855438,0.0001639540493602,51.25647881559995,5787.963061158269,7781.25,1.0828779988481592,5.118639588524147,0.0251836924198558,0.1003910662616001,0.1366313567134996,0.7340116177537073
F03||110||brawn,92,F03,110,brawn,0,5.945,0.0721574931687934,0.0002000033855438,0.0001698213500888,52.56578295403899,4571.959487200984,7531.25,0.8511987311569662,4.036120931615383,0.035316581735186,0.1598079547825124,0.2334287144173938,0.5623332781037648
F03||112||league,93,F03,112,league,0,2.2550625,0.1906666766808883,0.0002000033855438,0.0001653617864015,61.23679283120878,6465.975081992435,7765.625,0.536521280756001,1.2624327291542263,0.0137304637972573,0.0594502223173463,0.0977810241578358,0.826611934906598
F03||113||five,94,F03,113,five,0,1.865,0.1821565527138792,0.0002000033855438,0.000159019967597,61.17986276196456,6245.916853664147,7765.625,0.5499747069471285,1.3946836645189922,0.0171982211716834,0.0786883198706397,0.1047676603414671,0.7961950402078366
F03||114||eight,95,F03,114,eight,0,1.635,0.1198085242843484,0.0002000033855438,0.000173676672555,56.77492457853496,4529.632848268742,7359.375,0.7497724530676485,3.03312154954117,0.0307722184489817,0.161778927040347,0.2324042920015221,0.5665181315297824
F03||115||liar,96,F03,115,liar,1,1.735,0.1557593528960484,0.0002000033855438,0.0001743785998848,59.01921895833147,4561.314111223119,7375.0,0.8180665080359291,3.5767016825569145,0.0290070089262814,0.1353254539353371,0.2602347626910173,0.5676511066675471
F03||116||lair,97,F03,116,lair,0,1.4050625,0.1411641812757641,0.0002000033855438,0.0001683697948149,58.46920662037364,4233.6132223447175,7312.5,0.7739547620408903,3.307112119360806,0.0310969751167755,0.1709358936018994,0.2810960949326864,0.5076981650898784
F03||119||sigh,98,F03,119,sigh,0,1.77,0.0755736597999259,0.0002000033855438,0.000167897581534,53.06652027693709,5026.221904536694,7640.625,1.0542168579614528,5.496989881310913,0.0275471607513743,0.15721280095351,0.1991682728924431,0.6092514007059924
F03||120||fitting,99,F03,120,fitting,1,2.205,0.2009207591797669,0.0002000033855438,0.0001820475167851,60.85680102294256,3844.306332273037,6703.125,0.8602085486383948,2.5527743152872477,0.0343428558434389,0.1856489373738692,0.3574339463085692,0.4156242884120789
F03||126||nine,100,F03,126,nine,0,1.385,0.1908079013042812,0.0002000033855438,0.0001795931812086,60.52613022802732,4393.481257146337,7328.125,1.0252726691910763,4.59622768747376,0.0238564457327584,0.1605763810567014,0.2967874260441571,0.5127115534897847
F03||128||six,101,F03,128,six,0,1.475,0.0897610927006331,0.0002000033855438,0.0001722520634611,54.3384739527862,3987.542372834023,7296.875,0.8376397588847955,3.056231036442245,0.0413182021342425,0.2432958354905048,0.2433567558867367,0.4653006536356106
F03||129||dark,102,F03,129,dark,1,1.5500625,0.1671784723280722,0.0002000033855438,0.0001780439146299,59.45306435694975,3819.6760508075895,6890.625,0.9061318032604698,3.2649142768913118,0.0303738559243606,0.2051563726975659,0.3471921775601066,0.4108990037142524
F03||134||mitten,103,F03,134,mitten,1,2.465,0.0895830416262559,0.0002000033855438,0.0001754383134493,54.16202720722012,4436.615293494828,7375.0,1.0245302139571255,4.856703609052707,0.0268867825589461,0.1679606555591464,0.2792424596806103,0.5200217731721953
F03||135||barn,104,F03,135,barn,1,1.175,0.1157623300380922,0.0002000033855438,0.0001767249591671,56.32538739184235,4333.786254536601,7500.0,1.1169289554529838,5.948709701134394,0.0287431732331418,0.1765490489457197,0.2896136183185996,0.4974614659674282
F03||136||pit,105,F03,136,pit,1,1.56,0.0698749660515078,0.0002000033855438,0.0001756387672972,51.99402459005175,4032.491097955408,7359.375,1.0389388728380102,5.020151811894914,0.0284938829679161,0.2409225083832231,0.276079737453877,0.4469591586998593
F03||138||hitting,106,F03,138,hitting,0,1.265,0.1148071890908022,0.0002000033855438,0.0001705108227207,56.56434268063632,4174.874397590204,7390.625,1.0175177512020095,4.756443658127514,0.0271692197542031,0.1910944120170224,0.3066030243511443,0.4697516955101325
F03||140||hitting,107,F03,140,hitting,0,1.74,0.1501188114560624,0.0002000033855438,0.0001768193774203,58.57810520404265,4221.64918565161,7265.625,0.9615288457525673,4.168876751680828,0.0262133120726426,0.1785744304754693,0.3042853093505637,0.4840735473089779
F03||150||vat,108,F03,150,vat,0,1.645,0.0601201530818498,0.0002000033855438,0.0001701906671352,50.96168674108551,4784.331373692846,7531.25,1.0404433187276014,5.6783460793061895,0.0315991443168871,0.1554875852285788,0.2117885571839165,0.593330204091939
F03||151||fill,109,F03,151,fill,0,1.2100625,0.0745481997215813,0.0002000033855438,0.0001711594278001,52.78072668248481,4898.521737574316,7562.5,1.0323344004893684,5.75068742614279,0.02373419391015,0.1723729218447554,0.1961701399956197,0.6026278336874851
F03||152||tell,110,F03,152,tell,0,1.2550625,0.0723506281468871,0.0002000033855438,0.0001663506377551,52.76835671604105,5076.871136916387,7609.375,0.9833777422552512,5.180944059940114,0.0288521400383121,0.1423326034543744,0.1933744872768426,0.6294091284335078
F03||154||witch,111,F03,154,witch,0,1.375,0.0676618511702612,0.0002000033855438,0.0001769823333591,51.64827917875358,4274.359686642574,7421.875,0.9203803828570588,4.341500914736422,0.0355517276954129,0.2282643807374982,0.2304281698276377,0.4987137591087061
F03||5||shop,112,F03,5,shop,1,2.175,0.0197044367351676,0.0002000033855438,0.0001641961203745,41.58402266755072,5026.448407681557,7781.25,2.8421182530996534,15.209327001584452,0.0289972324974482,0.1449090817256947,0.1981574126597172,0.621714390339425
F03||12||write,113,F03,12,write,0,1.735,0.0250021757845786,0.0002000033855438,0.000163970141593,43.66426065165129,4871.021632732672,7687.5,2.812238094654307,15.112321650903745,0.031075455276311,0.1361329196273748,0.2270437266563433,0.5990836634629882
F03||13||geese,114,F03,13,geese,0,2.32,0.015262543373451,0.0002000033855438,0.0001653001946749,39.307070922004336,5098.033941217785,7781.25,2.611710137544857,13.539687460520824,0.0300418781430253,0.1503761560735906,0.1841555982118256,0.6292056508524402
F03||14||blend,115,F03,14,blend,1,1.8,0.0325462443846991,0.0002000033855438,0.0001632584833743,45.99250246914488,5136.173067077978,7703.125,2.6356429327255637,14.18759935228712,0.0229394164456616,0.1294036583294704,0.1975749122153278,0.6457646207341909
F03||16||sierra,116,F03,16,sierra,0,2.5200625,0.0329945095101863,0.0002000033855438,0.0001667123652274,45.92947727040097,4045.0037180853215,6968.75,2.4762138932396427,11.623529480551,0.0373390745394963,0.1923994283403004,0.276817229597075,0.4861906259415824
F03||19||muck,117,F03,19,muck,1,2.235,0.0165832519322375,0.0002000033855438,0.0001627339821042,40.1638289362013,5160.997876825796,7765.625,2.927055612081483,15.734681080573054,0.021350521599557,0.1325096042846496,0.1887919942993208,0.6512786133293056
F03||20||pit,118,F03,20,pit,1,1.915,0.0509823103507495,0.0002000033855438,0.0001654956310992,49.77265958012679,3108.0840034058474,5562.5,2.320358097880301,10.22925792558386,0.0458252157258334,0.3100878505414862,0.346080492676327,0.2897599451969926
F03||24||chip,119,F03,24,chip,0,2.2350625,0.0122686713499859,0.0002000033855438,0.0001629514054626,37.53478844445763,5046.662704686034,7750.0,2.914245910380199,15.546888228026416,0.032677175329213,0.1367251446738744,0.1950086342744452,0.6299789023725919
F03||28||knot,120,F03,28,knot,1,2.035,0.0251117341620656,0.0002000033855438,0.0001635665721112,43.72364305968439,4920.861396800463,7734.375,2.873762929702218,15.10893393290256,0.0258887743059543,0.1381013796835701,0.2159384958391589,0.614846518747227
F03||33||quart,121,F03,33,quart,1,2.42,0.0329590724751813,0.0002000033855438,0.0001666836509097,45.9216395413161,4208.509916884473,6968.75,2.6800840966338524,12.032234973022923,0.0383449282349076,0.1758493658315294,0.2409454168310355,0.5369942005105494
F03||35||bread,122,F03,35,bread,0,1.6,0.0373309401446034,0.0002000033855438,0.0001663650990993,47.02013408631175,4219.419997952425,7078.125,2.638047983066939,12.892651427208014,0.0328165278514497,0.1501988031376823,0.2976106838821065,0.5124607459678746
F03||37||bird,123,F03,37,bird,1,3.35,0.0337236564097366,0.0002000033855438,0.0001644778702842,46.23654363852185,3943.258898868082,6687.5,2.6917352792533027,11.84451217359802,0.0376579523272799,0.1874643198254689,0.2897413009247432,0.4771235237798593
F03||42||mill,124,F03,42,mill,1,1.915,0.0349472234925717,0.0002000033855438,0.0001649107055209,46.52327655365487,4571.496322345832,7546.875,2.700769118126347,13.856089579553972,0.0354529423287359,0.1613892525740663,0.2406091625372192,0.5555221004289413
F03||49||geese,125,F03,49,geese,1,1.575,0.022789683999221,0.0002000033855438,0.0001650270181502,42.80366501556711,5104.831082558363,7765.625,2.482567964564946,13.567434998927167,0.0226839420889023,0.1362638723125349,0.2107583658281303,0.6259810260153796
F03||53||rise,126,F03,53,rise,0,2.345,0.0207020516034722,0.0002000033855438,0.0001638504963236,42.031312511055965,5134.70499058934,7765.625,2.7852610688450747,15.13564020569532,0.0238561125902599,0.1296205135602375,0.1941874407526246,0.647506665507651
F03||59||tread,127,F03,59,tread,1,1.88,0.0284339281493355,0.0002000033855438,0.0001687188217175,44.53346655786831,4890.099743295436,7703.125,2.760168827809492,15.094440386607417,0.0236505893976732,0.1573324011188718,0.2167290217847566,0.5968530069903043
F03||60||chair,128,F03,60,chair,0,1.745,0.0213804198916719,0.0002000033855438,0.0001626917506052,42.37301395594935,4764.547502843703,7718.75,2.693981736022829,13.932488526436115,0.0274023985450988,0.1341278524679701,0.2487482432574505,0.5834856333472529
F03||62||cork,129,F03,62,cork,1,1.33,0.0282399860594632,0.0002000033855438,0.0001631775152892,44.764083243370735,5163.94100404952,7750.0,2.7697262070671025,14.772356962693005,0.0202168642440249,0.1030157162881752,0.2289126096648058,0.64295186801942
F03||64||rid,130,F03,64,rid,0,1.535,0.0273740573955734,0.0002000033855438,0.0001600467495247,44.6618463052392,5064.733493139059,7750.0,2.7444124897029227,14.978560690179494,0.0277501141621273,0.1401382911582924,0.2006217567893391,0.6264687149174353
F03||69||sheet,131,F03,69,sheet,0,1.52,0.0210824917645901,0.0002000033855438,0.0001661645236917,42.067672647111785,4448.064544834754,7687.5,2.6621278998847613,13.711821296121109,0.0356564937797535,0.1678046949354662,0.2863667704287122,0.5034108347880372
F03||71||tort,132,F03,71,tort,0,1.4350625,0.0318046717768253,0.0002000033855438,0.0001657388518336,45.66133184230228,4269.305674317712,7296.875,2.654642539146769,13.332914296379055,0.0336260500545074,0.18176269979311,0.258103769799864,0.5197477775283469
F03||72||bed,133,F03,72,bed,0,1.375,0.0329816993100922,0.0002000033855438,0.0001669661068406,45.91289414296061,4375.594658994035,7437.5,2.66199689221148,13.708450983456029,0.0310155430188772,0.1628398984196129,0.2614936431643017,0.537538387764626
F03||73||walk,134,F03,73,walk,1,1.455,0.0311542555428244,0.0002000033855438,0.0001631661313681,45.61774722497341,4565.669790485048,7546.875,2.6501160462405835,13.804865556530263,0.033801462943133,0.1516651179015417,0.2608139138977079,0.5469932610306618
F03||76||hat,135,F03,76,hat,0,1.4600625,0.0439970342475082,0.0002000033855438,0.0001633811382909,48.6044297008759,4396.828024326072,7468.75,2.510719860003865,12.705824294382635,0.0412155962251709,0.1748757976305659,0.2420554585664485,0.5353658593083827
F03||80||sew,136,F03,80,sew,0,2.465,0.0347671897389943,0.0002000033855438,0.0001652795833948,46.45900756450825,4371.819994517115,7437.5,2.587892705069012,12.76224822176618,0.0345359257798468,0.1632166672247034,0.2744513214186495,0.5212823113118952
F03||81||chop,137,F03,81,chop,1,2.01,0.0214289136627742,0.0002000033855438,0.0001635315391293,42.3479726160904,5112.6432664778295,7750.0,2.8545424487220075,15.363122864263962,0.0322434094417471,0.1251108763154072,0.2008208050481167,0.6370725862507371
F03||85||glitter,138,F03,85,glitter,0,1.3000625,0.0478176961324713,0.0002000033855438,0.0001665307345949,49.161885001501815,4200.108507522199,7281.25,2.5217530473610648,12.436543430530966,0.0295916146776702,0.1762206034943175,0.2899032953946899,0.4973296040218952
